Label,label,S-centroid var,S-entropy mean,BER mean,S-bandwidth mean,S-flatness mean,AE mean,RMSE mean,S-centroid mean,S-flux mean
Keyhole pores,2,61530.89469406159,1.1996549,0.00079680287,2552.8169044457304,0.009883575,0.14021915,0.03388619,8264.974833751983,0.0010070793
Keyhole pores,2,89393.79317107165,1.3661753,0.00122464,2828.01364279133,0.012881509,0.10195958,0.03108253,8060.0978460566475,0.00084093283
Keyhole pores,2,305377.47576672304,1.7045983,0.0013816844,3199.4303940269688,0.022245433,0.10845035,0.026587624,7857.989801659885,0.0007085872
Keyhole pores,2,505828.9969340441,1.9510689,0.00201459,3348.2168484671515,0.02332848,0.13277216,0.03131928,7249.467414697945,0.00063000957
Keyhole pores,2,508249.9628460998,1.8229716,0.0017879924,3149.4287741251997,0.017801002,0.14253323,0.034505073,7180.260260611352,0.0007426173
Keyhole pores,2,303192.62370916415,1.5451092,0.0011192992,3031.1642403703763,0.01691382,0.11412206,0.033920895,7794.905816501895,0.0007836613
Keyhole pores,2,277745.00032482547,1.7608042,0.0013129107,3209.1791001531114,0.020682676,0.116622396,0.030933326,7739.305320663303,0.0006882579
Keyhole pores,2,149910.87833505793,1.6674056,0.0013191536,3179.8834993721343,0.021223163,0.08836733,0.02425524,8008.538856921038,0.00067623606
Keyhole pores,2,194309.97590430998,1.258191,0.0009917028,2632.9775187253217,0.012250885,0.15459503,0.036100075,8134.609952291005,0.00096107327
Keyhole pores,2,111446.71916598082,1.3228587,0.0011909003,2811.0023317143073,0.0122909,0.11614709,0.03391131,8056.808302851466,0.0008950778
Keyhole pores,2,372075.29519023723,1.8029261,0.0019873178,3289.424868013016,0.023165604,0.11149123,0.028148454,7584.879100820547,0.0006521416
Keyhole pores,2,280274.06880536216,1.6043867,0.0010885919,3114.194366186847,0.017177675,0.13185172,0.0337463,7772.763947514135,0.00077599223
Keyhole pores,2,244648.6151455565,1.3144819,0.0009729978,2812.4076845795594,0.010973934,0.17407893,0.042923342,7828.026342256866,0.000992259
